Date,site_temp_min,site_temp_max,site_temp_WMO,site_temp_USGS,Precip_Weighing_Incremental,Precip_Stage_Incremental,RelHum,WindSpeed,WindGustSpeed,WindDir,VecAvgWindDir
1996/07/22,4.9,7.2,6.1,6.0,nan,nan,nan,7.9,nan,nan,nan
1996/07/23,6.1,11.1,8.6,8.1,nan,nan,nan,10.3,nan,nan,nan
1996/07/24,7.3,13.1,10.2,10.0,nan,nan,nan,8.6,nan,nan,nan
1996/07/25,4.6,10.2,7.4,7.3,nan,nan,nan,8.5,nan,nan,nan
1996/07/26,5.0,9.1,7.1,6.9,nan,nan,nan,10.1,nan,nan,nan
1996/07/27,4.1,8.2,6.1,5.8,nan,nan,nan,7.1,nan,nan,nan
1996/07/28,7.9,16.0,11.9,11.1,nan,nan,nan,8.9,nan,nan,nan
1996/07/29,5.5,12.2,8.8,9.8,nan,nan,nan,14.3,nan,nan,nan
1996/07/30,3.3,5.5,4.4,4.2,nan,nan,nan,14.0,nan,nan,nan
1996/07/31,2.7,8.4,5.6,5.4,nan,nan,nan,4.8,nan,nan,nan
1996/08/01,4.0,7.1,5.5,4.7,nan,nan,nan,13.2,nan,nan,nan
1996/08/02,1.5,4.0,2.7,2.8,nan,nan,nan,13.8,nan,nan,nan
1996/08/03,0.4,6.1,3.2,3.0,nan,nan,nan,14.9,nan,nan,nan
1996/08/04,1.1,8.4,4.7,4.6,nan,nan,nan,14.6,nan,nan,nan
1996/08/05,0.1,6.4,3.2,2.5,nan,nan,nan,12.5,nan,nan,nan
1996/08/06,0.9,4.7,2.8,2.9,nan,nan,nan,31.5,nan,nan,nan
1996/08/07,3.0,7.3,5.2,4.9,nan,nan,nan,29.8,nan,nan,nan
1996/08/08,2.7,8.7,5.7,5.3,nan,nan,nan,9.7,nan,nan,nan
1996/08/09,1.9,3.4,2.7,2.6,nan,nan,nan,11.4,nan,nan,nan
1996/08/10,0.2,3.1,1.6,1.8,nan,nan,nan,8.6,nan,nan,nan
1996/08/11,1.2,7.8,4.5,4.4,nan,nan,nan,5.4,nan,nan,nan
1996/08/12,3.7,6.3,5.0,4.6,nan,nan,nan,6.6,nan,nan,nan
1996/08/13,2.8,7.3,5.1,4.5,nan,nan,nan,5.7,nan,nan,nan
1996/08/14,3.7,7.9,5.8,5.5,nan,nan,nan,8.3,nan,nan,nan
1996/08/15,4.3,9.7,7.0,7.0,nan,nan,nan,10.1,nan,nan,nan
1996/08/16,5.2,7.8,6.5,6.7,nan,nan,nan,13.5,nan,nan,nan
1996/08/17,4.3,8.4,6.3,5.7,nan,nan,nan,24.6,nan,nan,nan
1996/08/18,3.7,8.9,6.3,6.0,nan,nan,nan,22.8,nan,nan,nan
1996/08/19,4.1,10.1,7.1,6.9,nan,nan,nan,5.2,nan,nan,nan
1996/08/20,4.6,7.6,6.1,6.1,nan,nan,nan,1.3,nan,nan,nan
1996/08/21,2.2,5.0,3.6,3.4,nan,nan,nan,1.7,nan,nan,nan
1996/08/22,2.1,5.9,4.0,3.9,nan,nan,nan,1.8,nan,nan,nan
1996/08/23,3.8,8.1,6.0,5.1,nan,nan,nan,1.5,nan,nan,nan
1996/08/24,3.4,6.4,4.9,4.7,nan,nan,nan,2.1,nan,nan,nan
1996/08/25,1.3,5.1,3.2,2.8,nan,nan,nan,7.9,nan,nan,nan
1996/08/26,-0.7,2.4,0.8,0.8,nan,nan,nan,3.7,nan,nan,nan
1996/08/27,-3.3,-0.7,-2.0,-1.9,nan,nan,nan,9.9,nan,nan,nan
1996/08/28,-2.7,8.0,2.6,2.2,nan,nan,nan,2.5,nan,nan,nan
1996/08/29,2.8,6.0,4.4,4.9,nan,nan,nan,4.7,nan,nan,nan
1996/08/30,1.6,4.9,3.3,3.5,nan,nan,nan,2.0,nan,nan,nan
1996/08/31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1996/09/01,0.0,4.9,2.5,2.1,nan,nan,nan,5.4,nan,nan,nan
1996/09/02,2.2,6.7,4.4,4.3,nan,nan,nan,6.8,nan,nan,nan
1996/09/03,2.4,9.6,6.0,5.9,nan,nan,nan,4.6,nan,nan,nan
1996/09/04,4.3,8.4,6.4,6.6,nan,nan,nan,5.9,nan,nan,nan
1996/09/05,1.4,10.0,5.7,4.6,nan,nan,nan,2.1,nan,nan,nan
1996/09/06,1.7,9.2,5.5,4.8,nan,nan,nan,2.9,nan,nan,nan
1996/09/07,1.9,7.9,4.9,4.6,nan,nan,nan,3.6,nan,nan,nan
1996/09/08,2.2,8.2,5.2,4.9,nan,nan,nan,2.8,nan,nan,nan
1996/09/09,0.5,4.5,2.5,2.1,nan,nan,nan,3.3,nan,nan,nan
1996/09/10,-0.3,4.8,2.2,1.9,nan,nan,nan,2.4,nan,nan,nan
1996/09/11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1996/09/12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1996/09/13,1.3,6.8,4.0,4.2,nan,nan,nan,4.6,nan,nan,nan
1996/09/14,-0.6,3.2,1.3,1.1,nan,nan,nan,5.4,nan,nan,nan
1996/09/15,0.3,3.7,2.0,2.0,nan,nan,nan,1.1,nan,nan,nan
1996/09/16,0.2,3.9,2.1,1.9,nan,nan,nan,3.1,nan,nan,nan
1996/09/17,0.5,6.2,3.3,3.2,nan,nan,nan,2.6,nan,nan,nan
1996/09/18,-1.0,5.4,2.2,2.0,nan,nan,nan,3.0,nan,nan,nan
1996/09/19,-3.5,2.1,-0.7,-1.4,nan,nan,nan,2.8,nan,nan,nan
1996/09/20,-5.2,1.0,-2.1,-2.2,nan,nan,nan,3.0,nan,nan,nan
1996/09/21,-3.7,-1.5,-2.6,-2.6,nan,nan,nan,4.1,nan,nan,nan
1996/09/22,-6.2,-2.6,-4.4,-4.7,nan,nan,nan,3.3,nan,nan,nan
1996/09/23,-9.8,-2.3,-6.0,-6.6,nan,nan,nan,2.5,nan,nan,nan
1996/09/24,-11.5,-1.1,-6.3,-5.9,nan,nan,nan,2.9,nan,nan,nan
1996/09/25,-5.7,2.7,-1.5,-0.4,nan,nan,nan,9.7,nan,nan,nan
1996/09/26,-6.5,-0.3,-3.4,-5.0,nan,nan,nan,2.0,nan,nan,nan
1996/09/27,-7.7,-0.4,-4.1,-5.6,nan,nan,nan,nan,nan,nan,nan
1996/09/28,-8.9,-3.0,-5.9,-6.7,nan,nan,nan,2.1,nan,nan,nan
1996/09/29,-11.1,-0.6,-5.9,-7.7,nan,nan,nan,2.0,nan,nan,nan
1996/09/30,-9.1,-1.7,-5.4,-6.6,nan,nan,nan,0.5,nan,nan,nan
1996/10/01,-8.7,2.5,-3.1,-6.1,nan,nan,nan,1.5,nan,nan,nan
1996/10/02,-8.6,-5.3,-7.0,-7.3,nan,nan,nan,10.6,nan,nan,nan
1996/10/03,-7.0,-4.1,-5.6,-5.3,nan,nan,nan,10.5,nan,nan,nan
1996/10/04,-7.5,-0.9,-4.2,-5.0,nan,nan,nan,3.7,nan,nan,nan
1996/10/05,-8.5,1.4,-3.6,-4.6,nan,nan,nan,1.6,nan,nan,nan
1996/10/06,-7.3,2.0,-2.6,-3.3,nan,nan,nan,3.4,nan,nan,nan
1996/10/07,-5.7,1.9,-1.9,-2.8,nan,nan,nan,1.0,nan,nan,nan
1996/10/08,-2.7,-1.6,-2.2,-2.1,nan,nan,nan,2.3,nan,nan,nan
1996/10/09,-8.5,0.1,-4.2,-3.3,nan,nan,nan,3.4,nan,nan,nan
1996/10/10,-10.6,-2.4,-6.5,-8.1,nan,nan,nan,2.2,nan,nan,nan
1996/10/11,-9.5,-5.2,-7.4,-7.2,nan,nan,nan,1.4,nan,nan,nan
1996/10/12,-6.3,-1.1,-3.7,-4.1,nan,nan,nan,0.3,nan,nan,nan
1996/10/13,-8.0,0.5,-3.8,-2.9,nan,nan,nan,2.6,nan,nan,nan
1996/10/14,-15.5,-6.7,-11.1,-10.2,nan,nan,nan,7.8,nan,nan,nan
1996/10/15,-17.1,-12.6,-14.9,-14.6,nan,nan,nan,3.3,nan,nan,nan
1996/10/16,-17.9,-9.0,-13.4,-15.1,nan,nan,nan,0.8,nan,nan,nan
1996/10/17,-16.3,-8.5,-12.4,-13.6,nan,nan,nan,1.0,nan,nan,nan
1996/10/18,-15.8,-9.9,-12.9,-13.2,nan,nan,nan,2.7,nan,nan,nan
1996/10/19,-17.4,-11.0,-14.2,-15.3,nan,nan,nan,1.4,nan,nan,nan
1996/10/20,-16.7,-10.5,-13.6,-14.4,nan,nan,nan,1.3,nan,nan,nan
1996/10/21,-15.8,-5.7,-10.8,-12.2,nan,nan,nan,1.2,nan,nan,nan
1996/10/22,-16.8,-8.2,-12.5,-12.1,nan,nan,nan,1.8,nan,nan,nan
1996/10/23,-13.0,-6.5,-9.8,-10.6,nan,nan,nan,1.5,nan,nan,nan
1996/10/24,-19.7,-12.4,-16.1,-15.5,nan,nan,nan,3.4,nan,nan,nan
1996/10/25,-23.6,-18.1,-20.9,-21.4,nan,nan,nan,2.0,nan,nan,nan
1996/10/26,-18.6,-12.5,-15.6,-16.5,nan,nan,nan,2.0,nan,nan,nan
1996/10/27,-18.9,-10.9,-14.9,-16.0,nan,nan,nan,1.1,nan,nan,nan
1996/10/28,-13.6,-4.5,-9.0,-9.2,nan,nan,nan,1.7,nan,nan,nan
1996/10/29,-6.9,-3.2,-5.1,-5.6,nan,nan,nan,2.5,nan,nan,nan
1996/10/30,-5.7,-2.5,-4.1,-4.0,nan,nan,nan,1.7,nan,nan,nan
1996/10/31,-3.8,-0.7,-2.3,-2.1,nan,nan,nan,1.5,nan,nan,nan
1996/11/01,-10.2,-2.8,-6.5,-5.8,nan,nan,nan,nan,nan,nan,nan
1996/11/02,-10.4,-4.7,-7.6,-7.9,nan,nan,nan,nan,nan,nan,nan
1996/11/03,-10.4,-6.6,-8.5,-8.6,nan,nan,nan,nan,nan,nan,nan
1996/11/04,-7.4,-4.3,-5.9,-5.5,nan,nan,nan,1.0,nan,nan,nan
1996/11/05,-12.8,-5.3,-9.1,-9.6,nan,nan,nan,nan,nan,nan,nan
1996/11/06,-12.8,-7.3,-10.1,-10.8,nan,nan,nan,nan,nan,nan,nan
1996/11/07,-14.4,-9.9,-12.2,-12.2,nan,nan,nan,3.3,nan,nan,nan
1996/11/08,-16.6,-12.1,-14.4,-14.7,nan,nan,nan,2.6,nan,nan,nan
1996/11/09,-18.2,-10.3,-14.3,-14.1,nan,nan,nan,1.6,nan,nan,nan
1996/11/10,-11.6,0.1,-5.7,-4.9,nan,nan,nan,1.5,nan,nan,nan
1996/11/11,-9.2,2.0,-3.6,-1.7,nan,nan,nan,1.7,nan,nan,nan
1996/11/12,-5.1,-0.8,-2.9,-2.9,nan,nan,nan,0.6,nan,nan,nan
1996/11/13,-10.7,-4.9,-7.8,-8.5,nan,nan,nan,1.1,nan,nan,nan
1996/11/14,-8.6,-2.2,-5.4,-5.4,nan,nan,nan,1.4,nan,nan,nan
1996/11/15,-6.0,-1.0,-3.5,-3.1,nan,nan,nan,1.3,nan,nan,nan
1996/11/16,-5.0,1.0,-2.0,-2.2,nan,nan,nan,1.2,nan,nan,nan
1996/11/17,-3.8,2.1,-0.8,-0.3,nan,nan,nan,1.6,nan,nan,nan
1996/11/18,-6.7,-0.7,-3.7,-3.0,nan,nan,nan,1.4,nan,nan,nan
1996/11/19,-17.0,-6.6,-11.8,-11.8,nan,nan,nan,2.4,nan,nan,nan
1996/11/20,-17.5,-10.8,-14.1,-13.7,nan,nan,nan,1.3,nan,nan,nan
1996/11/21,-18.4,-14.9,-16.7,-16.1,nan,nan,nan,0.5,nan,nan,nan
1996/11/22,-15.3,-12.4,-13.9,-14.3,nan,nan,nan,0.5,nan,nan,nan
1996/11/23,-16.6,-11.9,-14.2,-14.4,nan,nan,nan,1.3,nan,nan,nan
1996/11/24,-17.5,-12.7,-15.1,-15.9,nan,nan,nan,0.9,nan,nan,nan
1996/11/25,-16.0,-7.5,-11.8,-11.3,nan,nan,nan,1.6,nan,nan,nan
1996/11/26,-8.9,-4.6,-6.8,-6.6,nan,nan,nan,1.5,nan,nan,nan
1996/11/27,-8.8,-3.6,-6.2,-5.9,nan,nan,nan,1.5,nan,nan,nan
1996/11/28,-8.5,-4.4,-6.4,-5.8,nan,nan,nan,4.1,nan,nan,nan
1996/11/29,-10.9,-6.1,-8.5,-8.4,nan,nan,nan,4.3,nan,nan,nan
1996/11/30,-14.6,-6.1,-10.3,-9.5,nan,nan,nan,3.0,nan,nan,nan
1996/12/01,-17.1,-10.6,-13.9,-14.0,nan,nan,nan,2.4,nan,nan,nan
1996/12/02,-17.8,-14.4,-16.1,-16.4,nan,nan,nan,1.8,nan,nan,nan
1996/12/03,-14.5,-5.6,-10.1,-9.1,nan,nan,nan,1.3,nan,nan,nan
1996/12/04,-11.5,-5.0,-8.3,-8.9,nan,nan,nan,nan,nan,nan,nan
1996/12/05,-21.3,-11.3,-16.3,-17.1,nan,nan,nan,8.2,nan,nan,nan
1996/12/06,-21.7,-11.8,-16.8,-18.9,nan,nan,nan,2.1,nan,nan,nan
1996/12/07,-12.4,-7.7,-10.0,-9.3,nan,nan,nan,3.6,nan,nan,nan
1996/12/08,-14.3,-7.3,-10.8,-11.4,nan,nan,nan,4.8,nan,nan,nan
1996/12/09,-13.0,-7.7,-10.3,-10.0,nan,nan,nan,2.4,nan,nan,nan
1996/12/10,-16.3,-9.9,-13.1,-13.3,nan,nan,nan,1.7,nan,nan,nan
1996/12/11,-14.5,-9.8,-12.1,-11.8,nan,nan,nan,nan,nan,nan,nan
1996/12/12,-12.2,-8.6,-10.4,-10.2,nan,nan,nan,2.4,nan,nan,nan
1996/12/13,-11.9,-8.8,-10.3,-10.4,nan,nan,nan,3.0,nan,nan,nan
1996/12/14,-15.0,-9.8,-12.4,-12.4,nan,nan,nan,1.8,nan,nan,nan
1996/12/15,-14.2,-10.2,-12.2,-12.3,nan,nan,nan,1.8,nan,nan,nan
1996/12/16,-11.2,-4.6,-7.9,-8.0,nan,nan,nan,1.6,nan,nan,nan
1996/12/17,-8.1,-1.2,-4.6,-5.1,nan,nan,nan,0.6,nan,nan,nan
1996/12/18,-4.5,-1.3,-2.9,-3.0,nan,nan,nan,3.7,nan,nan,nan
1996/12/19,-12.1,-2.6,-7.3,-8.0,nan,nan,nan,10.9,nan,nan,nan
1996/12/20,-17.6,-11.2,-14.4,-14.2,nan,nan,nan,8.7,nan,nan,nan
1996/12/21,-19.7,-12.2,-15.9,-15.6,nan,nan,nan,7.7,nan,nan,nan
1996/12/22,-19.3,-10.5,-14.9,-14.6,nan,nan,nan,3.7,nan,nan,nan
1996/12/23,-16.4,-7.2,-11.8,-13.4,nan,nan,nan,4.9,nan,nan,nan
1996/12/24,-8.2,-4.5,-6.4,-6.3,nan,nan,nan,2.8,nan,nan,nan
1996/12/25,-8.9,-1.4,-5.2,-6.8,nan,nan,nan,1.8,nan,nan,nan
1996/12/26,-10.0,-1.2,-5.6,-5.9,nan,nan,nan,5.7,nan,nan,nan
1996/12/27,-17.3,-10.1,-13.7,-13.8,nan,nan,nan,4.0,nan,nan,nan
1996/12/28,-15.2,-2.7,-8.9,-12.5,nan,nan,nan,2.3,nan,nan,nan
1996/12/29,-15.8,-2.8,-9.3,-9.5,nan,nan,nan,8.1,nan,nan,nan
1996/12/30,-23.4,-16.0,-19.7,-19.8,nan,nan,nan,3.5,nan,nan,nan
1996/12/31,-22.8,-19.0,-20.9,-21.0,nan,nan,nan,1.4,nan,nan,nan
1997/01/01,-23.7,-18.1,-20.9,-21.2,nan,nan,nan,1.8,nan,nan,nan
1997/01/02,-23.7,-16.5,-20.1,-20.5,nan,nan,nan,1.7,nan,nan,nan
1997/01/03,-18.7,-14.8,-16.7,-16.1,nan,nan,nan,0.5,nan,nan,nan
1997/01/04,-21.6,-14.9,-18.3,-18.1,nan,nan,nan,0.5,nan,nan,nan
1997/01/05,-20.8,-14.6,-17.7,-16.5,nan,nan,nan,1.6,nan,nan,nan
1997/01/06,-29.2,-21.3,-25.2,-25.3,nan,nan,nan,3.1,nan,nan,nan
1997/01/07,-31.2,-24.9,-28.1,-28.1,nan,nan,nan,2.2,nan,nan,nan
1997/01/08,-25.6,-8.2,-16.9,-18.2,nan,nan,nan,1.4,nan,nan,nan
1997/01/09,-11.6,-1.1,-6.4,-4.7,nan,nan,nan,2.8,nan,nan,nan
1997/01/10,-5.4,-1.4,-3.4,-4.1,nan,nan,nan,7.5,nan,nan,nan
1997/01/11,-6.1,-2.7,-4.4,-5.1,nan,nan,nan,2.4,nan,nan,nan
1997/01/12,-4.5,-0.7,-2.6,-2.4,nan,nan,nan,nan,nan,nan,nan
1997/01/13,-7.9,-1.9,-4.9,-5.6,nan,nan,nan,4.9,nan,nan,nan
1997/01/14,-7.8,-1.1,-4.5,-4.5,nan,nan,nan,2.6,nan,nan,nan
1997/01/15,-5.6,-2.0,-3.8,-3.3,nan,nan,nan,2.5,nan,nan,nan
1997/01/16,-6.8,-1.7,-4.2,-4.9,nan,nan,nan,3.7,nan,nan,nan
1997/01/17,-10.0,-4.5,-7.2,-7.0,nan,nan,nan,0.9,nan,nan,nan
1997/01/18,-5.6,0.0,-2.8,-3.5,nan,nan,nan,nan,nan,nan,nan
1997/01/19,-9.2,-0.5,-4.9,-6.1,nan,nan,nan,1.8,nan,nan,nan
1997/01/20,-14.0,-8.4,-11.2,-10.8,nan,nan,nan,0.8,nan,nan,nan
1997/01/21,-17.5,-11.9,-14.7,-14.7,nan,nan,nan,3.3,nan,nan,nan
1997/01/22,-17.8,-14.0,-15.9,-16.1,nan,nan,nan,1.3,nan,nan,nan
1997/01/23,-18.6,-13.8,-16.2,-17.1,nan,nan,nan,1.9,nan,nan,nan
1997/01/24,-18.9,-16.3,-17.6,-17.4,nan,nan,nan,1.6,nan,nan,nan
1997/01/25,-21.2,-16.9,-19.0,-19.0,nan,nan,nan,4.6,nan,nan,nan
1997/01/26,-22.0,-16.1,-19.1,-19.1,nan,nan,nan,10.1,nan,nan,nan
1997/01/27,-20.6,-9.2,-14.9,-15.6,nan,nan,nan,1.9,nan,nan,nan
1997/01/28,-19.1,-7.6,-13.3,-10.1,nan,nan,nan,2.0,nan,nan,nan
1997/01/29,-9.4,-3.2,-6.3,-5.8,nan,nan,nan,3.2,nan,nan,nan
1997/01/30,-8.9,-3.8,-6.4,-6.5,nan,nan,nan,4.3,nan,nan,nan
1997/01/31,-11.5,-7.2,-9.3,-8.8,nan,nan,nan,4.0,nan,nan,nan
1997/02/01,-11.4,-7.2,-9.3,-9.5,nan,nan,nan,3.0,nan,nan,nan
1997/02/02,-8.7,-5.6,-7.2,-6.5,nan,nan,nan,6.2,nan,nan,nan
1997/02/03,-6.6,-2.1,-4.3,-4.3,nan,nan,nan,3.8,nan,nan,nan
1997/02/04,-6.4,-0.9,-3.7,-3.3,nan,nan,nan,4.6,nan,nan,nan
1997/02/05,-3.8,0.2,-1.8,-2.1,nan,nan,nan,2.8,nan,nan,nan
1997/02/06,-4.4,-2.1,-3.2,-2.9,nan,nan,nan,2.6,nan,nan,nan
1997/02/07,-6.5,-3.1,-4.8,-5.3,nan,nan,nan,1.3,nan,nan,nan
1997/02/08,-10.5,-6.3,-8.4,-8.0,nan,nan,nan,3.3,nan,nan,nan
1997/02/09,-8.7,-3.3,-6.0,-5.2,nan,nan,nan,1.8,nan,nan,nan
1997/02/10,-6.8,-2.7,-4.8,-4.7,nan,nan,nan,1.9,nan,nan,nan
1997/02/11,-10.3,-4.8,-7.6,-7.2,nan,nan,nan,0.7,nan,nan,nan
1997/02/12,-10.9,-6.3,-8.6,-9.6,nan,nan,nan,0.5,nan,nan,nan
1997/02/13,-9.8,-6.4,-8.1,-8.4,nan,nan,nan,1.8,nan,nan,nan
1997/02/14,-7.7,-3.0,-5.4,-6.1,nan,nan,nan,1.3,nan,nan,nan
1997/02/15,-11.2,-4.4,-7.8,-7.2,nan,nan,nan,4.1,nan,nan,nan
1997/02/16,-11.6,-3.3,-7.4,-7.4,nan,nan,nan,0.8,nan,nan,nan
1997/02/17,-5.9,-3.2,-4.6,-5.1,nan,nan,nan,nan,nan,nan,nan
1997/02/18,-9.0,-3.5,-6.2,-6.3,nan,nan,nan,nan,nan,nan,nan
1997/02/19,-9.4,-5.2,-7.3,-7.3,nan,nan,nan,2.4,nan,nan,nan
1997/02/20,-8.6,-4.8,-6.7,-7.2,nan,nan,nan,2.4,nan,nan,nan
1997/02/21,-6.7,-1.4,-4.0,-3.7,nan,nan,nan,3.7,nan,nan,nan
1997/02/22,-4.2,-1.0,-2.6,-2.8,nan,nan,nan,6.3,nan,nan,nan
1997/02/23,-9.7,-2.0,-5.8,-3.5,nan,nan,nan,5.8,nan,nan,nan
1997/02/24,-11.4,-6.5,-8.9,-9.6,nan,nan,nan,1.8,nan,nan,nan
1997/02/25,-9.3,-4.0,-6.7,-7.9,nan,nan,nan,nan,nan,nan,nan
1997/02/26,-11.5,-7.2,-9.4,-10.1,nan,nan,nan,1.2,nan,nan,nan
1997/02/27,-14.1,-7.0,-10.5,-10.8,nan,nan,nan,nan,nan,nan,nan
1997/02/28,-13.3,-5.9,-9.6,-11.2,nan,nan,nan,1.8,nan,nan,nan
1997/03/01,-16.8,-10.9,-13.8,-14.5,nan,nan,nan,8.3,nan,nan,nan
1997/03/02,-20.3,-12.9,-16.6,-16.6,nan,nan,nan,5.2,nan,nan,nan
1997/03/03,-21.8,-14.1,-17.9,-19.0,nan,nan,nan,1.2,nan,nan,nan
1997/03/04,-20.8,-10.4,-15.6,-16.1,nan,nan,nan,2.1,nan,nan,nan
1997/03/05,-15.6,-5.7,-10.7,-10.2,nan,nan,nan,1.4,nan,nan,nan
1997/03/06,-12.4,-4.5,-8.4,-8.5,nan,nan,nan,1.8,nan,nan,nan
1997/03/07,-13.6,-5.9,-9.7,-10.7,nan,nan,nan,0.5,nan,nan,nan
1997/03/08,-11.7,-4.3,-8.0,-10.0,nan,nan,nan,nan,nan,nan,nan
1997/03/09,-15.0,-10.1,-12.6,-13.1,nan,nan,nan,nan,nan,nan,nan
1997/03/10,-21.0,-15.0,-18.0,-17.3,nan,nan,nan,15.0,nan,nan,nan
1997/03/11,-20.1,-12.1,-16.1,-15.5,nan,nan,nan,5.3,nan,nan,nan
1997/03/12,-15.8,-4.8,-10.3,-10.4,nan,nan,nan,4.1,nan,nan,nan
1997/03/13,-14.0,-4.5,-9.2,-9.5,nan,nan,nan,2.9,nan,nan,nan
1997/03/14,-12.7,-3.6,-8.2,-8.5,nan,nan,nan,3.5,nan,nan,nan
1997/03/15,-17.2,-7.1,-12.1,-12.8,nan,nan,nan,8.5,nan,nan,nan
1997/03/16,-22.8,-17.3,-20.1,-20.5,nan,nan,nan,13.6,nan,nan,nan
1997/03/17,-23.9,-10.8,-17.3,-17.2,nan,nan,nan,nan,nan,nan,nan
1997/03/18,-16.5,-5.2,-10.9,-11.0,nan,nan,nan,1.0,nan,nan,nan
1997/03/19,-10.2,1.5,-4.3,-5.3,nan,nan,nan,1.7,nan,nan,nan
1997/03/20,-12.3,-2.0,-7.2,-9.0,nan,nan,nan,1.8,nan,nan,nan
1997/03/21,-13.9,-3.5,-8.7,-10.1,nan,nan,nan,1.5,nan,nan,nan
1997/03/22,-15.3,-4.5,-9.9,-10.5,nan,nan,nan,0.7,nan,nan,nan
1997/03/23,-19.0,-8.2,-13.6,-13.1,nan,nan,nan,5.5,nan,nan,nan
1997/03/24,-19.9,-12.8,-16.3,-17.0,nan,nan,nan,4.8,nan,nan,nan
1997/03/25,-19.3,-7.7,-13.5,-15.7,nan,nan,nan,1.4,nan,nan,nan
1997/03/26,-20.3,-7.7,-14.0,-14.8,nan,nan,nan,1.8,nan,nan,nan
1997/03/27,-12.4,-0.9,-6.6,-8.7,nan,nan,nan,1.4,nan,nan,nan
1997/03/28,-12.2,-1.1,-6.6,-7.8,nan,nan,nan,0.9,nan,nan,nan
1997/03/29,-15.5,-3.6,-9.6,-11.2,nan,nan,nan,1.5,nan,nan,nan
1997/03/30,-17.2,-3.0,-10.1,-12.4,nan,nan,nan,1.5,nan,nan,nan
1997/03/31,-14.8,-4.7,-9.8,-9.8,nan,nan,nan,2.3,nan,nan,nan
1997/04/01,-11.2,-6.2,-8.7,-8.1,nan,nan,nan,11.3,nan,nan,nan
1997/04/02,-12.3,-8.5,-10.4,-10.5,nan,nan,nan,13.6,nan,nan,nan
1997/04/03,-11.7,-0.9,-6.3,-7.5,nan,nan,nan,1.5,nan,nan,nan
1997/04/04,-9.3,2.6,-3.4,-4.5,nan,nan,nan,1.7,nan,nan,nan
1997/04/05,-4.8,3.7,-0.5,-1.0,nan,nan,nan,2.4,nan,nan,nan
1997/04/06,-3.0,8.7,2.8,0.4,nan,nan,nan,2.5,nan,nan,nan
1997/04/07,-4.4,5.5,0.6,-1.4,nan,nan,nan,2.2,nan,nan,nan
1997/04/08,-5.3,4.6,-0.3,-1.8,nan,nan,nan,2.5,nan,nan,nan
1997/04/09,-7.2,6.5,-0.3,-2.5,nan,nan,nan,2.7,nan,nan,nan
1997/04/10,-4.5,9.7,2.6,1.1,nan,nan,nan,1.4,nan,nan,nan
1997/04/11,-3.8,7.9,2.0,1.2,nan,nan,nan,1.4,nan,nan,nan
1997/04/12,-5.5,3.5,-1.0,-1.9,nan,nan,nan,1.3,nan,nan,nan
1997/04/13,-7.7,5.1,-1.3,-3.2,nan,nan,nan,1.4,nan,nan,nan
1997/04/14,-8.8,-3.5,-6.2,-6.1,nan,nan,nan,2.2,nan,nan,nan
1997/04/15,-9.6,0.3,-4.7,-6.2,nan,nan,nan,1.2,nan,nan,nan
1997/04/16,-15.0,-7.1,-11.1,-10.6,nan,nan,nan,7.2,nan,nan,nan
1997/04/17,-16.7,-4.4,-10.5,-12.3,nan,nan,nan,4.6,nan,nan,nan
1997/04/18,-15.7,-1.4,-8.6,-10.8,nan,nan,nan,1.8,nan,nan,nan
1997/04/19,-15.9,-1.8,-8.9,-10.9,nan,nan,nan,1.7,nan,nan,nan
1997/04/20,-14.5,1.0,-6.8,-9.2,nan,nan,nan,1.3,nan,nan,nan
1997/04/21,-12.5,3.5,-4.5,-6.1,nan,nan,nan,1.8,nan,nan,nan
1997/04/22,-5.5,3.2,-1.1,-1.5,nan,nan,nan,1.7,nan,nan,nan
1997/04/23,-1.7,5.5,1.9,1.3,nan,nan,nan,2.6,nan,nan,nan
1997/04/24,-2.1,11.2,4.6,3.2,nan,nan,nan,2.2,nan,nan,nan
1997/04/25,-0.4,11.0,5.3,3.5,nan,nan,nan,2.5,nan,nan,nan
1997/04/26,-1.5,6.0,2.3,1.4,nan,nan,nan,3.6,nan,nan,nan
1997/04/27,-3.3,4.1,0.4,0.7,nan,nan,nan,2.4,nan,nan,nan
1997/04/28,-5.3,8.0,1.4,-0.9,nan,nan,nan,2.2,nan,nan,nan
1997/04/29,-4.3,7.7,1.7,0.1,nan,nan,nan,2.7,nan,nan,nan
1997/04/30,-5.4,3.2,-1.1,-1.6,nan,nan,nan,1.2,nan,nan,nan
1997/05/01,-4.8,6.3,0.8,-0.9,nan,nan,nan,1.9,nan,nan,nan
1997/05/02,-5.2,8.7,1.8,-0.6,nan,nan,nan,1.9,nan,nan,nan
1997/05/03,-1.6,3.1,0.7,-0.0,nan,nan,nan,6.3,nan,nan,nan
1997/05/04,-2.9,2.4,-0.2,-0.2,nan,nan,nan,5.0,nan,nan,nan
1997/05/05,-1.5,1.6,0.0,0.1,nan,nan,nan,8.2,nan,nan,nan
1997/05/06,-4.6,-0.9,-2.8,-2.0,nan,nan,nan,7.5,nan,nan,nan
1997/05/07,-5.2,5.7,0.2,-0.6,nan,nan,nan,2.1,nan,nan,nan
