Date,site_temp_min,site_temp_max,site_temp_WMO,site_temp_USGS,Precip_Weighing_Incremental,WindSpeed,RadiationIn,RadiationOut,VecAvgWindDir
2014/02/16,-16.2,-12.9,-14.6,-15.5,nan,nan,nan,nan,nan
2014/02/17,-16.2,-13.3,-14.8,-14.9,nan,nan,nan,nan,nan
2014/02/18,-17.2,-11.7,-14.4,-14.2,nan,nan,nan,nan,nan
2014/02/19,-15.1,-11.3,-13.2,-13.0,nan,nan,nan,nan,nan
2014/02/20,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014/02/21,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014/02/22,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014/02/23,-14.0,-4.8,-9.4,-9.3,nan,nan,nan,nan,nan
2014/02/24,-8.9,0.0,-4.5,-4.6,nan,nan,nan,nan,nan
2014/02/25,-8.9,-2.0,-5.5,-5.2,nan,nan,nan,nan,nan
2014/02/26,-6.3,3.5,-1.4,0.6,nan,nan,nan,nan,nan
2014/02/27,-1.2,6.7,2.8,2.2,nan,nan,nan,nan,nan
2014/02/28,-5.0,-0.7,-2.8,-2.7,nan,nan,nan,nan,nan
2014/03/01,-7.6,-4.4,-6.0,-5.9,nan,nan,nan,nan,nan
2014/03/02,-6.5,-2.3,-4.4,-4.1,nan,nan,nan,nan,nan
2014/03/03,-13.3,-5.1,-9.2,-9.0,nan,nan,nan,nan,nan
2014/03/04,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014/03/05,-13.1,-11.2,-12.1,-12.3,nan,nan,nan,nan,nan
2014/03/06,-16.2,-12.2,-14.2,-13.6,nan,nan,nan,nan,nan
2014/03/07,-16.3,-11.1,-13.7,-14.0,nan,nan,nan,nan,nan
2014/03/08,-20.7,-12.2,-16.4,-13.8,nan,nan,nan,nan,nan
2014/03/09,-22.2,-13.1,-17.6,-17.6,nan,nan,nan,nan,nan
2014/03/10,-13.3,-4.8,-9.1,-10.2,nan,nan,nan,nan,nan
2014/03/11,-8.4,-5.8,-7.1,-7.2,nan,nan,nan,nan,nan
2014/03/12,nan,nan,nan,nan,nan,nan,nan,nan,nan
2014/03/13,-11.8,-1.7,-6.8,-5.8,nan,nan,nan,nan,nan
2014/03/14,-7.9,-2.8,-5.3,-5.6,nan,nan,nan,nan,nan
2014/03/15,-15.5,-8.6,-12.0,-13.6,nan,nan,nan,nan,nan
2014/03/16,-16.8,-12.9,-14.9,-15.5,nan,nan,nan,nan,nan
2014/03/17,-16.1,-9.0,-12.6,-12.8,nan,nan,nan,nan,nan
2014/03/18,-13.1,-7.7,-10.4,-11.5,nan,nan,nan,nan,nan
2014/03/19,-17.7,-12.2,-14.9,-14.8,nan,9.9,136.5,113.0,nan
2014/03/20,-16.3,-8.1,-12.2,-14.4,nan,2.8,139.7,114.2,nan
2014/03/21,-15.7,-8.5,-12.1,-12.8,nan,2.3,139.7,111.9,nan
2014/03/22,-13.0,-6.0,-9.5,-9.4,nan,3.1,145.7,116.1,nan
2014/03/23,-7.6,-2.9,-5.2,-4.9,nan,6.5,150.2,118.3,nan
2014/03/24,-7.9,-5.9,-6.9,-6.8,nan,7.5,159.3,120.6,nan
2014/03/25,-9.9,-4.2,-7.1,-6.5,nan,7.2,163.0,122.3,nan
2014/03/26,-10.9,-4.8,-7.8,-7.8,nan,2.1,164.6,123.8,nan
2014/03/27,-12.0,-4.3,-8.2,-9.7,nan,1.4,162.7,122.7,nan
2014/03/28,-12.3,-5.5,-8.9,-10.6,nan,0.9,168.5,126.4,nan
2014/03/29,-12.6,-5.4,-9.0,-10.3,nan,1.6,170.4,128.1,nan
2014/03/30,-12.9,-7.0,-9.9,-10.7,nan,2.2,172.4,129.9,nan
2014/03/31,-13.9,-8.7,-11.3,-11.3,nan,3.7,176.0,132.4,nan
2014/04/01,-13.2,-5.3,-9.2,-9.8,nan,1.4,173.8,130.5,nan
2014/04/02,-12.8,-4.5,-8.7,-10.7,nan,1.4,177.8,131.2,nan
2014/04/03,-12.7,-3.8,-8.2,-10.1,nan,0.9,172.6,126.9,nan
2014/04/04,-11.4,-6.6,-9.0,-10.0,nan,1.6,199.9,146.3,nan
2014/04/05,-11.3,-1.1,-6.2,-7.8,nan,1.3,178.4,143.6,nan
2014/04/06,-9.3,-6.6,-8.0,-7.9,nan,3.6,121.8,106.1,nan
2014/04/07,-14.5,-6.7,-10.6,-10.4,nan,5.3,193.1,162.6,nan
2014/04/08,-18.5,-10.0,-14.2,-14.0,nan,5.9,170.9,136.4,nan
2014/04/09,-21.5,-15.8,-18.6,-18.9,nan,5.4,201.6,159.3,nan
2014/04/10,-15.9,-5.6,-10.8,-12.0,nan,1.7,218.3,175.2,nan
2014/04/11,-12.8,-3.6,-8.2,-9.4,nan,1.2,218.8,172.7,nan
2014/04/12,-9.1,-4.3,-6.7,-6.6,nan,3.6,155.0,120.4,nan
2014/04/13,-6.8,-3.0,-4.9,-4.9,nan,5.5,133.2,103.8,nan
2014/04/14,-7.1,1.1,-3.0,-4.1,nan,2.8,223.4,186.7,nan
2014/04/15,-5.2,-3.4,-4.3,-4.4,nan,3.5,162.9,129.0,nan
2014/04/16,-5.7,-0.7,-3.2,-3.7,nan,2.5,226.8,183.3,nan
2014/04/17,-5.6,-1.2,-3.4,-4.1,nan,3.3,237.8,187.7,nan
2014/04/18,-7.3,-4.3,-5.8,-5.8,nan,4.9,182.2,146.1,nan
2014/04/19,-8.6,-2.6,-5.6,-4.4,nan,6.0,249.3,196.4,nan
2014/04/20,-4.7,-0.7,-2.7,-2.8,nan,4.0,252.9,193.2,nan
2014/04/21,-6.0,4.4,-0.8,-2.3,nan,2.0,251.0,187.5,nan
2014/04/22,-5.3,0.0,-2.6,-2.7,nan,2.6,258.3,190.4,nan
2014/04/23,-5.8,3.5,-1.1,-3.0,nan,2.5,241.7,173.6,nan
2014/04/24,-6.9,-1.7,-4.3,-4.0,nan,3.0,201.5,144.8,nan
2014/04/25,-8.4,-4.8,-6.6,-6.4,nan,5.3,209.6,165.2,nan
2014/04/26,-5.1,2.2,-1.4,-2.9,nan,1.9,268.5,206.6,nan
2014/04/27,-5.2,1.4,-1.9,-2.4,nan,2.5,270.7,201.9,nan
2014/04/28,-4.7,0.0,-2.4,-2.6,nan,1.8,252.7,181.4,nan
2014/04/29,-4.8,4.0,-0.4,-2.3,nan,1.4,274.7,194.7,nan
2014/04/30,-5.7,2.4,-1.7,-1.1,nan,1.4,270.7,187.5,nan
2014/05/01,-0.5,5.5,2.5,3.5,nan,4.8,269.1,181.1,nan
2014/05/02,3.5,7.8,5.7,5.5,nan,5.0,278.3,176.1,nan
2014/05/03,2.8,11.1,6.9,5.4,nan,1.4,276.2,169.3,nan
2014/05/04,2.1,8.2,5.1,4.3,nan,1.3,277.2,164.1,nan
2014/05/05,-0.1,4.7,2.3,2.1,nan,3.1,270.7,153.6,nan
2014/05/06,-4.3,0.6,-1.8,-1.7,nan,8.0,162.5,98.5,nan
2014/05/07,-4.6,2.3,-1.1,-1.5,nan,2.3,264.6,181.2,nan
2014/05/08,-2.6,2.3,-0.2,-0.3,nan,4.3,264.7,160.4,nan
2014/05/09,-2.9,-1.1,-2.0,-1.9,nan,7.1,280.6,161.6,nan
2014/05/10,-2.4,0.6,-0.9,-0.7,nan,6.0,310.9,176.0,nan
2014/05/11,-1.2,5.2,2.0,1.8,nan,2.8,307.3,165.9,nan
2014/05/12,2.0,8.0,5.0,4.3,nan,1.6,309.0,159.2,nan
2014/05/13,-4.6,7.9,1.7,1.4,nan,6.6,250.0,124.3,nan
2014/05/14,-5.2,3.5,-0.9,0.0,nan,3.8,319.7,150.6,nan
2014/05/15,3.5,9.1,6.3,5.9,nan,2.0,272.7,123.5,nan
2014/05/16,2.2,5.8,4.0,4.7,nan,7.7,302.5,128.2,nan
2014/05/17,-0.3,7.8,3.8,3.9,nan,2.5,278.1,106.9,nan
2014/05/18,-6.3,0.0,-3.1,-3.7,nan,9.8,292.0,131.6,nan
2014/05/19,-6.6,-4.1,-5.3,-5.3,nan,12.7,294.3,125.2,nan
2014/05/20,-6.8,-3.1,-5.0,-4.6,nan,9.6,339.4,133.9,nan
2014/05/21,-4.4,-0.5,-2.5,-2.2,nan,6.3,304.6,118.3,nan
2014/05/22,-3.9,-1.8,-2.9,-2.8,nan,9.4,340.6,126.5,nan
2014/05/23,-5.2,3.0,-1.1,-0.7,nan,1.7,315.9,110.0,nan
2014/05/24,-0.9,3.4,1.2,1.0,nan,2.6,280.1,92.8,nan
2014/05/25,-2.5,0.8,-0.8,-0.6,nan,2.5,149.5,59.3,nan
2014/05/26,-1.0,6.1,2.5,2.9,nan,1.6,313.2,99.3,nan
2014/05/27,-1.7,0.7,-0.5,-0.7,nan,3.1,100.7,32.6,nan
2014/05/28,-2.1,4.3,1.1,1.2,nan,0.8,228.6,72.5,nan
2014/05/29,-0.1,4.9,2.4,2.4,nan,4.8,230.8,64.0,nan
2014/05/30,0.1,2.2,1.2,1.0,nan,5.8,128.1,36.9,nan
2014/05/31,-6.3,1.5,-2.4,-2.4,nan,9.8,184.1,58.0,nan
2014/06/01,-6.2,0.2,-3.0,-3.0,nan,1.6,262.4,164.3,nan
2014/06/02,-3.5,-0.9,-2.2,-1.7,nan,7.2,277.6,152.6,nan
2014/06/03,-1.5,2.0,0.2,0.7,nan,5.5,368.8,167.6,nan
2014/06/04,0.8,6.4,3.6,3.5,nan,2.0,345.1,130.4,nan
2014/06/05,0.2,6.0,3.1,2.6,nan,1.2,209.1,65.3,nan
2014/06/06,0.2,5.6,2.9,3.1,nan,2.1,273.3,77.3,nan
2014/06/07,0.6,9.9,5.2,4.5,nan,1.0,299.2,77.8,nan
2014/06/08,-0.4,6.0,2.8,2.3,nan,0.7,269.3,78.6,nan
2014/06/09,0.5,4.2,2.4,2.0,nan,2.1,179.6,38.8,nan
2014/06/10,-1.4,2.7,0.7,1.0,nan,6.0,193.1,44.7,nan
2014/06/11,-2.3,2.0,-0.1,-0.4,nan,1.8,270.1,67.4,nan
2014/06/12,-0.5,5.6,2.5,2.1,nan,1.8,308.0,71.1,nan
2014/06/13,-1.3,4.6,1.6,1.8,nan,1.8,261.6,58.6,nan
2014/06/14,2.2,5.8,4.0,3.8,nan,5.2,256.4,50.0,nan
2014/06/15,1.7,8.8,5.2,4.6,nan,2.3,346.6,72.9,nan
2014/06/16,-0.2,5.1,2.4,2.5,nan,4.7,228.7,47.9,nan
2014/06/17,-3.0,4.1,0.5,0.3,nan,1.1,177.1,36.0,nan
2014/06/18,-3.7,-0.9,-2.3,-2.3,nan,0.3,180.0,141.6,nan
2014/06/19,-2.2,3.2,0.5,-0.2,nan,0.9,246.1,200.8,nan
2014/06/20,0.0,7.2,3.6,4.9,nan,5.9,360.3,236.4,nan
2014/06/21,-1.7,5.1,1.7,0.5,nan,3.4,232.4,152.6,nan
2014/06/22,-0.9,9.0,4.0,4.0,nan,1.4,352.7,189.3,nan
2014/06/23,0.5,6.7,3.6,4.4,nan,4.3,266.9,129.1,nan
2014/06/24,1.8,5.1,3.4,3.8,nan,4.4,244.7,105.7,nan
2014/06/25,-1.6,2.9,0.6,0.0,nan,1.2,154.1,64.7,nan
2014/06/26,-1.8,0.7,-0.6,-0.6,nan,0.8,195.3,136.0,nan
2014/06/27,-0.4,4.1,1.8,1.8,nan,1.6,224.8,126.7,nan
2014/06/28,3.4,8.0,5.7,6.5,nan,3.4,326.1,135.9,nan
2014/06/29,6.6,12.5,9.6,9.3,nan,1.6,287.1,100.7,nan
2014/06/30,2.2,6.5,4.3,4.3,nan,0.7,134.1,38.2,nan
2014/07/01,0.4,5.3,2.9,2.5,nan,0.6,200.0,52.5,nan
2014/07/02,2.2,8.1,5.2,5.0,nan,2.3,354.5,87.5,nan
2014/07/03,4.7,8.4,6.6,7.0,nan,4.7,295.3,66.5,nan
2014/07/04,6.5,9.8,8.2,8.4,nan,5.9,360.0,77.6,nan
2014/07/05,9.2,12.4,10.8,10.8,nan,5.7,291.6,62.6,nan
2014/07/06,3.5,12.7,8.1,8.1,nan,2.1,147.6,29.7,nan
2014/07/07,3.1,8.0,5.5,5.6,nan,2.2,228.7,44.2,nan
2014/07/08,5.5,9.0,7.2,7.3,nan,3.2,305.0,62.6,nan
2014/07/09,4.4,8.8,6.6,6.7,nan,1.7,179.4,33.7,nan
2014/07/10,3.4,9.0,6.2,6.2,nan,2.1,121.0,21.4,nan
2014/07/11,0.8,6.3,3.5,4.0,nan,4.8,100.8,16.7,nan
2014/07/12,3.3,9.2,6.2,6.0,nan,6.6,230.6,42.8,nan
2014/07/13,0.9,3.8,2.4,2.5,nan,3.7,99.6,17.0,nan
2014/07/14,1.6,7.3,4.5,4.3,nan,1.6,233.5,42.0,nan
2014/07/15,1.6,4.6,3.1,3.3,nan,1.1,87.1,13.3,nan
2014/07/16,3.7,8.4,6.1,6.3,nan,1.0,159.6,26.9,nan
2014/07/17,5.2,9.4,7.3,6.8,nan,1.0,198.1,35.5,nan
2014/07/18,3.4,10.5,7.0,7.3,nan,1.3,213.1,37.6,nan
2014/07/19,1.7,6.4,4.0,3.2,nan,3.1,93.8,13.7,nan
2014/07/20,-1.0,3.1,1.1,1.6,nan,6.3,258.2,46.0,nan
2014/07/21,2.0,9.6,5.8,7.1,nan,1.0,299.4,53.4,nan
2014/07/22,5.3,11.1,8.2,8.9,nan,4.0,277.1,49.1,nan
2014/07/23,1.8,6.0,3.9,3.3,nan,3.0,100.4,15.7,nan
2014/07/24,2.8,6.0,4.4,4.1,nan,1.1,119.1,17.3,nan
2014/07/25,-0.3,3.6,1.7,1.4,nan,4.4,119.4,18.5,nan
2014/07/26,-0.3,4.0,1.9,1.8,nan,3.4,210.9,45.7,nan
2014/07/27,1.3,5.3,3.3,3.2,nan,2.5,150.9,21.7,nan
2014/07/28,2.1,8.0,5.0,4.3,nan,2.6,185.4,27.9,nan
2014/07/29,4.2,6.9,5.6,5.7,nan,9.9,309.2,52.2,nan
2014/07/30,3.5,8.7,6.1,6.3,nan,5.7,296.7,52.6,nan
2014/07/31,6.1,10.4,8.2,7.9,nan,1.0,232.9,40.2,nan
2014/08/01,4.2,6.7,5.5,5.4,nan,1.7,45.7,6.7,nan
2014/08/02,3.7,8.1,5.9,5.6,nan,1.3,84.2,10.7,nan
2014/08/03,4.8,8.8,6.8,7.1,nan,1.4,123.6,18.3,nan
2014/08/04,4.4,8.8,6.6,6.6,nan,3.1,110.7,15.2,nan
2014/08/05,3.0,8.2,5.6,4.8,nan,1.5,172.5,26.6,nan
2014/08/06,2.6,7.3,5.0,4.8,nan,1.1,176.5,27.5,nan
2014/08/07,2.2,5.6,3.9,3.8,nan,4.5,108.0,15.8,nan
2014/08/08,1.7,5.8,3.8,3.6,nan,3.1,64.9,8.5,nan
2014/08/09,5.0,9.5,7.2,7.7,nan,1.8,202.2,32.1,nan
2014/08/10,5.6,10.4,8.0,8.5,nan,2.5,224.8,37.4,nan
2014/08/11,4.8,9.3,7.1,7.2,nan,2.7,138.1,21.6,nan
2014/08/12,3.4,6.6,5.0,5.1,nan,5.9,58.5,9.2,nan
2014/08/13,3.9,6.9,5.4,4.9,nan,3.5,101.7,15.2,nan
2014/08/14,4.1,8.8,6.5,6.9,nan,2.1,172.6,26.4,nan
2014/08/15,1.0,6.6,3.8,3.9,nan,9.2,89.1,13.3,nan
2014/08/16,1.1,3.8,2.5,2.5,nan,6.6,38.7,5.0,nan
2014/08/17,1.4,4.5,3.0,2.9,nan,1.0,62.5,6.8,nan
2014/08/18,0.8,6.7,3.8,3.6,nan,1.1,125.4,18.8,nan
2014/08/19,2.3,6.6,4.4,5.0,nan,2.2,188.7,31.6,nan
2014/08/20,4.0,7.9,6.0,5.8,nan,1.6,160.1,25.3,nan
2014/08/21,4.5,8.0,6.2,6.3,nan,1.3,156.9,24.2,nan
2014/08/22,3.9,7.0,5.5,5.5,nan,1.7,150.0,22.8,nan
2014/08/23,4.8,8.0,6.4,6.5,nan,1.7,126.9,22.7,nan
2014/08/24,1.0,6.5,3.8,3.8,nan,2.4,47.1,45.2,nan
2014/08/25,0.6,4.1,2.3,2.4,nan,nan,nan,nan,nan
2014/08/26,1.1,4.1,2.6,2.3,0,nan,nan,nan,nan
2014/08/27,0.6,3.4,2.0,1.5,6,nan,nan,nan,nan
2014/08/28,0.0,2.6,1.3,1.5,0,nan,nan,nan,nan
2014/08/29,-1.7,1.5,-0.1,0.3,0,nan,nan,nan,nan
2014/08/30,-4.5,1.9,-1.3,-1.6,0,nan,nan,nan,nan
2014/08/31,-5.0,0.2,-2.4,-2.6,0,nan,nan,nan,nan
2014/09/01,-5.8,0.2,-2.8,-2.3,0,nan,nan,nan,nan
2014/09/02,-3.1,0.2,-1.4,-0.9,10,nan,nan,nan,nan
2014/09/03,-6.3,-0.1,-3.2,-3.3,5,nan,nan,nan,nan
2014/09/04,-2.9,0.8,-1.0,-0.7,0,nan,nan,nan,nan
2014/09/05,-0.2,4.4,2.1,1.1,0,nan,nan,nan,nan
2014/09/06,-2.1,1.6,-0.2,-0.6,0,nan,nan,nan,nan
2014/09/07,-2.7,4.2,0.8,0.3,5,nan,nan,nan,nan
2014/09/08,-0.9,3.1,1.1,1.1,0,nan,nan,nan,nan
2014/09/09,-0.1,3.9,1.9,2.3,0,nan,nan,nan,nan
2014/09/10,0.0,2.7,1.4,1.3,0,nan,nan,nan,nan
2014/09/11,1.4,4.1,2.8,2.6,0,nan,nan,nan,nan
2014/09/12,1.7,5.3,3.5,3.2,0,nan,nan,nan,nan
2014/09/13,5.3,8.4,6.8,6.8,0,nan,nan,nan,nan
2014/09/14,4.3,7.8,6.0,6.2,0,nan,nan,nan,nan
2014/09/15,1.7,7.2,4.5,4.2,0,nan,nan,nan,nan
2014/09/16,-0.7,1.6,0.5,0.3,0,nan,nan,nan,nan
2014/09/17,-0.8,2.3,0.7,0.4,0,nan,nan,nan,nan
2014/09/18,0.1,7.1,3.6,4.4,2,nan,nan,nan,nan
2014/09/19,0.8,5.0,2.9,2.8,0,nan,nan,nan,nan
2014/09/20,-0.7,2.1,0.7,0.0,0,nan,nan,nan,nan
2014/09/21,-4.1,-0.8,-2.4,-2.0,0,nan,nan,nan,nan
2014/09/22,-7.1,-1.7,-4.4,-4.5,0,nan,nan,nan,nan
2014/09/23,-5.2,-1.8,-3.5,-3.2,0,nan,nan,nan,nan
2014/09/24,-6.7,-1.9,-4.3,-4.5,0,nan,nan,nan,nan
2014/09/25,-5.3,1.8,-1.8,-1.9,0,nan,nan,nan,nan
2014/09/26,-3.2,5.0,0.9,-0.1,0,nan,nan,nan,nan
2014/09/27,-3.0,4.5,0.8,1.4,0,nan,nan,nan,nan
2014/09/28,-6.2,2.7,-1.8,-3.1,0,nan,nan,nan,nan
2014/09/29,-7.5,-3.7,-5.6,-5.7,0,nan,nan,nan,nan
2014/09/30,-8.7,-5.8,-7.2,-7.5,0,nan,nan,nan,nan
2014/10/01,-8.9,-2.0,-5.5,-6.1,0,nan,nan,nan,nan
2014/10/02,-8.3,-1.6,-5.0,-5.1,0,nan,nan,nan,nan
2014/10/03,-6.7,-3.5,-5.1,-5.2,0,nan,nan,nan,nan
2014/10/04,-7.8,-4.8,-6.3,-6.2,0,nan,nan,nan,nan
2014/10/05,-11.4,-4.9,-8.2,-7.7,0,nan,nan,nan,nan
2014/10/06,-12.5,-8.6,-10.6,-10.5,5,nan,nan,nan,nan
2014/10/07,-14.5,-10.8,-12.7,-13.0,0,nan,nan,nan,nan
2014/10/08,-15.0,-10.0,-12.5,-12.3,0,nan,nan,nan,nan
2014/10/09,-10.7,0.8,-4.9,-6.3,0,nan,nan,nan,nan
2014/10/10,-3.2,2.6,-0.3,-0.8,1,nan,nan,nan,nan
2014/10/11,-2.1,4.0,0.9,1.0,1,nan,nan,nan,nan
2014/10/12,-3.5,-0.6,-2.0,-2.2,0,nan,nan,nan,nan
2014/10/13,-3.2,0.5,-1.4,-1.7,0,nan,nan,nan,nan
2014/10/14,-3.9,0.2,-1.8,-2.5,0,nan,nan,nan,nan
2014/10/15,-9.1,-1.7,-5.4,-5.5,0,nan,nan,nan,nan
2014/10/16,-8.7,-5.0,-6.8,-6.2,0,nan,nan,nan,nan
2014/10/17,-6.5,-1.4,-4.0,-4.0,0,nan,nan,nan,nan
2014/10/18,-7.2,-1.9,-4.5,-5.3,0,nan,nan,nan,nan
2014/10/19,-6.8,-0.1,-3.4,-4.5,0,nan,nan,nan,nan
2014/10/20,-8.3,2.4,-3.0,-4.0,0,nan,nan,nan,nan
2014/10/21,-7.3,-3.6,-5.5,-5.6,0,nan,nan,nan,nan
2014/10/22,-6.5,-4.5,-5.5,-5.3,0,nan,nan,nan,nan
2014/10/23,-9.2,-5.0,-7.1,-7.2,0,nan,nan,nan,nan
2014/10/24,-9.9,-7.6,-8.8,-8.9,0,nan,nan,nan,nan
2014/10/25,-10.9,-6.8,-8.8,-9.6,0,nan,nan,nan,nan
2014/10/26,-12.6,-8.0,-10.3,-10.3,0,nan,nan,nan,nan
2014/10/27,-10.4,-4.3,-7.3,-8.4,0,nan,nan,nan,nan
2014/10/28,-7.6,2.4,-2.6,-2.9,2,nan,nan,nan,nan
2014/10/29,-9.0,-5.5,-7.3,-8.3,0,nan,nan,nan,nan
2014/10/30,-14.0,-7.0,-10.5,-8.6,0,nan,nan,nan,nan
2014/10/31,-13.9,-7.3,-10.6,-10.6,0,nan,nan,nan,nan
2014/11/01,-8.4,-4.0,-6.2,-6.2,0,nan,nan,nan,nan
2014/11/02,-8.1,-3.1,-5.6,-5.7,0,nan,nan,nan,nan
2014/11/03,-8.2,-4.3,-6.2,-6.1,0,nan,nan,nan,nan
2014/11/04,-9.6,-5.0,-7.3,-7.3,0,nan,nan,nan,nan
2014/11/05,-9.8,-4.4,-7.1,-7.4,0,nan,nan,nan,nan
2014/11/06,-7.6,-5.3,-6.4,-6.5,0,nan,nan,nan,nan
2014/11/07,-5.8,-2.8,-4.3,-4.0,0,nan,nan,nan,nan
2014/11/08,-6.4,-2.7,-4.6,-4.2,0,nan,nan,nan,nan
2014/11/09,-6.3,-5.1,-5.7,-5.6,0,nan,nan,nan,nan
2014/11/10,-5.3,-3.6,-4.5,-4.4,0,nan,nan,nan,nan
2014/11/11,-3.4,3.0,-0.2,-0.7,0,nan,nan,nan,nan
2014/11/12,-1.3,3.5,1.1,0.3,0,nan,nan,nan,nan
2014/11/13,1.4,5.5,3.5,3.5,0,nan,nan,nan,nan
2014/11/14,-0.6,4.9,2.2,2.6,0,0.8,20.5,11.6,nan
2014/11/15,-0.1,4.9,2.4,1.9,0,1.3,19.4,10.9,nan
2014/11/16,-3.5,1.0,-1.2,-0.6,0,2.1,8.1,3.5,nan
2014/11/17,-3.4,-0.1,-1.8,-2.3,0,4.3,7.6,4.3,nan
2014/11/18,-2.0,5.9,2.0,1.1,0,3.0,9.1,4.6,nan
2014/11/19,-7.4,-1.8,-4.6,-6.0,0,6.7,6.4,3.5,nan
2014/11/20,-7.0,0.3,-3.4,-4.0,0,1.8,15.0,9.4,nan
2014/11/21,-10.4,-0.4,-5.4,-4.9,0,5.8,8.9,4.1,nan
2014/11/22,-10.4,-7.6,-9.0,-8.7,5,2.7,7.3,5.5,nan
2014/11/23,-8.3,-6.7,-7.5,-7.6,0,3.6,8.4,5.6,nan
2014/11/24,-9.5,-7.1,-8.3,-8.3,0,2.1,8.7,6.8,nan
2014/11/25,-11.6,-8.8,-10.2,-9.9,10,0.6,4.0,5.8,nan
2014/11/26,-14.5,-10.6,-12.6,-12.9,5,2.3,7.1,17.9,nan
2014/11/27,-13.1,-8.7,-10.9,-10.2,0,1.6,10.9,14.5,nan
2014/11/28,-13.2,-8.9,-11.1,-10.8,0,1.1,6.7,5.3,nan
2014/11/29,-13.5,-9.4,-11.4,-11.9,0,2.8,5.3,4.3,nan
2014/11/30,-15.4,-11.5,-13.4,-13.9,0,3.4,10.1,9.5,nan
2014/12/01,-16.1,-10.5,-13.3,-14.2,0,1.2,5.2,3.4,nan
2014/12/02,-10.4,-7.4,-8.9,-8.8,35,3.5,4.3,3.7,nan
2014/12/03,-11.0,-9.8,-10.4,-10.5,0,0.3,3.6,3.0,nan
2014/12/04,-10.9,-9.4,-10.2,-10.2,10,0.3,4.4,4.4,nan
2014/12/05,-10.8,-6.0,-8.4,-7.9,0,0.3,2.2,2.8,nan
2014/12/06,-9.3,-5.2,-7.2,-7.5,0,0.3,3.2,3.0,nan
2014/12/07,-5.3,1.9,-1.7,-2.2,10,1.0,3.9,3.3,nan
2014/12/08,-3.1,1.5,-0.8,-1.4,0,3.6,4.3,3.7,nan
2014/12/09,-8.2,-1.0,-4.6,-4.4,0,1.5,4.0,3.5,nan
2014/12/10,-10.3,-6.5,-8.4,-8.1,0,1.2,4.2,4.1,nan
2014/12/11,-13.0,-4.7,-8.8,-8.5,5,1.8,6.0,10.1,nan
2014/12/12,-12.8,-9.5,-11.2,-10.8,0,0.9,4.6,4.4,nan
2014/12/13,-9.9,-6.5,-8.2,-8.8,0,4.0,2.6,2.5,nan
2014/12/14,-7.9,-1.7,-4.8,-3.8,5,6.0,2.9,2.3,nan
2014/12/15,-3.7,-0.6,-2.1,-2.4,0,2.7,5.5,6.5,nan
2014/12/16,-8.2,-2.3,-5.2,-5.1,0,3.6,3.7,3.3,nan
2014/12/17,-9.1,-7.5,-8.3,-8.4,0,5.3,5.0,3.9,nan
2014/12/18,-10.2,-3.3,-6.8,-7.6,0,4.5,5.7,7.9,nan
2014/12/19,-11.0,-3.6,-7.3,-8.7,3,1.0,7.8,7.3,nan
2014/12/20,-11.2,-3.5,-7.3,-7.4,0,2.2,2.1,2.8,nan
2014/12/21,-7.4,-3.6,-5.5,-5.7,7,2.6,2.9,2.2,nan
2014/12/22,-7.6,-7.1,-7.3,-7.3,0,0.3,2.0,1.7,nan
2014/12/23,-10.1,-7.6,-8.8,-8.7,0,0.3,2.5,3.0,nan
2014/12/24,-13.2,-9.9,-11.6,-11.4,0,0.3,4.1,4.0,nan
2014/12/25,-11.6,-7.9,-9.8,-10.0,10,0.3,2.3,2.2,nan
2014/12/26,-12.3,-11.0,-11.7,-11.5,0,0.3,1.7,2.6,nan
2014/12/27,-14.6,-8.8,-11.7,-12.7,5,0.3,4.5,9.0,nan
2014/12/28,-12.1,-2.8,-7.4,-6.6,0,0.3,2.7,4.5,nan
2014/12/29,-7.7,-5.1,-6.4,-6.9,0,8.5,3.1,2.3,nan
2014/12/30,-7.4,-3.2,-5.3,-5.3,5,7.0,2.4,1.9,nan
2014/12/31,-7.7,-4.6,-6.2,-6.5,10,0.3,1.6,1.3,nan
2015/01/01,-11.5,-7.5,-9.5,-9.1,0,0.3,3.8,3.1,nan
2015/01/02,-15.0,-10.6,-12.8,-12.8,5,0.3,11.1,9.5,nan
2015/01/03,-14.9,-5.5,-10.2,-9.1,0,0.3,6.7,9.7,nan
2015/01/04,-8.5,-4.0,-6.2,-6.3,0,1.3,7.7,9.6,nan
2015/01/05,-9.9,-5.8,-7.8,-7.7,0,3.2,8.0,9.9,nan
2015/01/06,-11.0,-7.4,-9.2,-9.6,0,2.0,7.9,9.8,nan
2015/01/07,-8.9,-3.9,-6.4,-6.8,0,2.4,7.9,9.7,nan
2015/01/08,-4.5,5.0,0.2,2.2,0,1.9,3.9,2.7,nan
2015/01/09,-3.9,2.8,-0.6,-1.4,0,0.4,3.0,3.9,nan
2015/01/10,-4.8,-1.7,-3.2,-3.4,0,0.3,2.9,4.7,nan
2015/01/11,-6.1,-2.1,-4.1,-4.5,0,0.8,2.1,3.8,nan
2015/01/12,-7.6,0.8,-3.4,-3.9,5,1.8,9.7,10.3,nan
2015/01/13,-5.2,1.0,-2.1,-3.2,5,5.5,6.2,4.8,nan
